교육과정,출판년도,국/검/인정,자료형태,학교급,학교구분,서명,저자,발행처(출판사),정가,사용학년
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),신명나는토론교실,강치원,도도북스,6500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),BRIDGEWAYS(GroupStyle1),PAUL Z.JAM,학문사,8500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),BRIDGEWAYS(GroupStyle2),PAUL Z.JAM,학문사,8500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),BRIDGEWAYS(GroupStyle3),PAUL Z.JAM,학문사,8500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),생활과종교1,이재일,성화출판사,3000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),생활과종교2,이재일,성화출판사,3000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),생활과종교3,이재일,성화출판사,3000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),스크래치프로그래밍,이영준,교학사,7500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),아름다운독도,허영란,천재교육,5000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),아름다운독도,허영란,천재교육,5000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),더불어사는민주시민(경기도),엄경미,해냄에듀,4100.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),진로체험과포트폴리오,박정근,이오북스,8000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),도서관과정보생활,변우열,미래엔,6000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),에너지프로젝트1331,전영석,천재교육,6000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),진로체험과포트폴리오,이우곤,도도북스,8000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),평화시대를여는통일시민,황보근영,창비,4050.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),성과건강,김행자,들샘,5500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),자유학년제뉴스포츠,유정애,체육과건강,7000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),두런두런컴퓨팅,김영일,금성출판사,7200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),진로체험과포트폴리오,민창기,금성출판사,7400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),컴퓨팅과융합,김성백,천재교과서,10800.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),역사②,김태웅,미래엔,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,노영준,동아출판,48230.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,차우규,금성출판사,49620.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,추병완,지학사,54690.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,이호중,해냄에듀,50550.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,강성률,리베르스쿨,56050.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,황인표,교학사,49980.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,변순용,천재교과서,55130.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,박병기,비상교육,45760.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕①,정창우,미래엔,48450.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,노영준,동아출판,47240.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,차우규,금성출판사,48850.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,추병완,지학사,53170.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,이호중,해냄에듀,49710.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,강성률,리베르스쿨,54550.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,황인표,교학사,49610.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,변순용,천재교과서,53980.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,박병기,비상교육,45150.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),도덕②,정창우,미래엔,47800.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,황선욱,미래엔,63520.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,김원경,비상교육,67330.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,고호경,교학사,84160.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,류희찬,천재교육,73850.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,이준열,천재교육,71410.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,김화경,좋은책신사고,55780.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,강옥기,동아출판,61070.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,박교식,동아출판,65380.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,장경윤,지학사,60600.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학1,주미경,금성출판사,67870.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,김원경,비상교육,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,이준열,천재교육,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,장경윤,지학사,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,류희찬,천재교육,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,고호경,교학사,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,박교식,동아출판,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,황선욱,미래엔,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,강옥기,동아출판,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,김화경,좋은책신사고,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학2,주미경,금성출판사,59000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,김원경,비상교육,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,박교식,동아출판,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,장경윤,지학사,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,강옥기,동아출판,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,이준열,천재교육,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,류희찬,천재교육,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,김화경,좋은책신사고,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,황선욱,미래엔,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,고호경,교학사,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),수학3,주미경,금성출판사,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학1,김성진,미래엔,94660.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학1,임태훈,비상교육,107140.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학1,김호련,동아출판,95040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학1,노태희,천재교과서,99410.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학1,노석구,와이비엠,90790.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학2,임태훈,비상교육,92570.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학2,김호련,동아출판,92540.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학2,노태희,천재교과서,92540.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학2,김성진,미래엔,92540.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학2,노석구,와이비엠,92540.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학3,임태훈,비상교육,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학3,노태희,천재교과서,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학3,김성진,미래엔,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),과학3,김호련,동아출판,62000.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),과학3지도자료,임태훈,비상교육,31550.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),과학3지도자료,노태희,천재교과서,31470.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),과학3지도자료,김성진,미래엔,31470.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),과학3지도자료,김호련,동아출판,31470.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,박준언,와이비엠,98860.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,송미정,와이비엠,93140.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,이병민,동아출판,100410.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,윤정미,동아출판,100660.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,최인철,금성출판사,97600.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,민찬규,지학사,103540.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,김성곤,엔이능률,100590.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,양현권,엔이능률,104450.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,강용순,다락원,96030.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,정사열,천재교육,106810.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,이재영,천재교육,113130.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,김진완,비상교육,105610.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어1,최연희,미래엔,96130.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,박준언,와이비엠,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,송미정,와이비엠,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,이병민,동아출판,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,윤정미,동아출판,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,최인철,금성출판사,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,민찬규,지학사,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,김성곤,엔이능률,96670.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,양현권,엔이능률,96670.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,강용순,다락원,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,정사열,천재교육,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,이재영,천재교육,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,김진완,비상교육,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어2,최연희,미래엔,98040.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,민찬규,지학사,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,정사열,천재교육,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,최연희,미래엔,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,최인철,금성출판사,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,박준언,와이비엠,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,김성곤,엔이능률,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,이재영,천재교육,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,김진완,비상교육,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,윤정미,동아출판,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,양현권,엔이능률,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,이병민,동아출판,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,송미정,와이비엠,62000.0,
2015개정교육과정,2020,검정,지도서,중학교,일반학교(보통교과),영어3,강용순,다락원,62000.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,민찬규,지학사,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,정사열,천재교육,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,최연희,미래엔,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,최인철,금성출판사,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,박준언,와이비엠,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,김성곤,엔이능률,34470.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,이재영,천재교육,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,김진완,비상교육,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,윤정미,동아출판,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,양현권,엔이능률,34470.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,이병민,동아출판,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,송미정,와이비엠,35840.0,
2015개정교육과정,2020,검정,지도서(전자저작물),중학교,일반학교(보통교과),영어3지도자료,강용순,다락원,35840.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,이춘식,천재교과서,8200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,김지숙,비상교육,8200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,채정현,삼양미디어,8400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,윤인경,미래엔,7640.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,이봉구,교학도서,8300.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,정성봉,교학사,8100.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,조강영,금성출판사,8410.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,최유현,지학사,7560.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,최완식,교문사,9700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,왕석순,동아출판,8000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,문성환,씨마스,8300.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정①,김기수,원교재사,9470.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,이춘식,천재교과서,8200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,김지숙,비상교육,8200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,채정현,삼양미디어,8400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,윤인경,미래엔,7540.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,이봉구,교학도서,8300.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,정성봉,교학사,8100.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,조강영,금성출판사,8200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,최유현,지학사,7530.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,최완식,교문사,9700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,왕석순,동아출판,8000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,문성환,씨마스,8300.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),기술·가정②,김기수,원교재사,9470.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,김재현,교문사,10000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,최종길,능률교과서,10290.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,정영식,씨마스,7000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,김태영,원교재사,11000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,이영준,교학사,9000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,김영일,금성출판사,8500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,박병기,두배의느낌,9500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,이원규,미래엔,8960.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,임희석,비상교육,7900.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,한선관,성안당,8000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,배영권,와이비엠,8200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,김현철,천재교과서,7000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,박정일,한국학력평가원,9600.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,김종훈,한빛아카데미,9920.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,이만희,길벗,9800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,김영식,이오북스,9800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),정보,한건우,삼양미디어,9000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,안양옥,지학사,13210.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,조송현,금성출판사,12980.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,이종영,천재교과서,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,김방출,교학사,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,정영린,미래엔,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,주명덕,동아출판,11800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,황인,태림출판사,12600.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,김선진,타임기획,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,김대진,체육과건강,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,김경래,와이비엠,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,이민표,비상교육,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),체육①/②,양재근,씨마스,12700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,장기범,미래엔,5750.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,양종모,음악과생활,7200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,최은식,천재교과서,6200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,고영신,교학사,7740.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,민경훈,동아출판,5870.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,정길선,지학사,5240.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,조대현,다락원,5800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,정욱희,성안당,7460.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,김광옥,아침나라,7330.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,주대창,비상교육,6590.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,현경실,금성출판사,6200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,박준영,와이비엠,7100.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,주광식,박영사,8320.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악①,허화병,세광음악출판사,7500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,장기범,미래엔,5750.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,양종모,음악과생활,7200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,최은식,천재교과서,6200.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,고영신,교학사,7740.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,민경훈,동아출판,5870.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,정길선,지학사,5240.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,조대현,다락원,5800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,정욱희,성안당,7460.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,김광옥,아침나라,7330.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,주대창,비상교육,6590.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,현경실,금성출판사,6800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,박준영,와이비엠,7100.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,주광식,박영사,8320.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),음악②,허화병,세광음악출판사,7500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,김형숙,교학도서,7800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,최찬경,금성출판사,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,박성식,다락원,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,장선화,동아출판,5800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,현은령,리베르스쿨,7480.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,연혜경,미래엔,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,정현일,비상교육,6380.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,최정아,아침나라,7800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,심영옥,와이비엠,6700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,김정희,지학사,6480.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,김선아,천재교과서,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,서예식,해냄에듀,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,김인규,미진사,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술①,김용주,씨마스,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,김형숙,교학도서,7800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,최찬경,금성출판사,5400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,박성식,다락원,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,장선화,동아출판,7400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,현은령,리베르스쿨,6800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,연혜경,미래엔,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,정현일,비상교육,6380.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,최정아,아침나라,7800.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,심영옥,와이비엠,6700.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,김정희,지학사,6480.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,김선아,천재교과서,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,서예식,해냄에듀,6900.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,김인규,미진사,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),미술②,김용주,씨마스,6400.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,송재소,다락원,7600.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,이향배,대명사,7290.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,심경호,미래엔,6980.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,김용재,와이비엠,7500.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,이현교,와이비엠,8900.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,안대회,천재교과서,7000.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,안재철,지학사,8360.0,
2015개정교육과정,2020,인정,교과서,중학교,일반학교(보통교과),한문,김성중,이젠미디어,8500.0,
